Criteria ID,City
9007882,"Sparks Glencoe, MD"
9010908,"Sharpsburg, GA"
9031625,"Oxnard, CA"
9031624,"Oxnard, CA"
9027589,"Houston, TX"
9032472,"Placerville, CA"
9001978,"Boston, MA"
9008067,"Walkersville, MD"
9011566,"Jacksonville, FL"
9011098,"Royston, GA"
9025114,"Destrehan, LA"
9007796,"Montgomery Village, MD"
9029656,"Rathdrum, ID"
9032180,"San Jose, CA"
9027690,"Kingwood, TX"
9028887,"Berthoud, CO"
9011089,"Good Hope, GA"
9032192,"San Jose, CA"
9007527,"Washington, DC"
9003825,"Gibbstown, NJ"
9016823,"Royal Oak, MI"
9002009,"Chelsea, MA"
9007533,"Washington, DC"
9016902,"South Lyon, MI"
9032186,"San Jose, CA"
9032181,"San Jose, CA"
9002061,"Waltham, MA"
9032184,"San Jose, CA"
9008021,"Frederick, MD"
9007894,"Baltimore, MD"
9009688,"Henderson, NC"
9007920,"Baltimore, MD"
9031722,"Los Osos, CA"
9008397,"Goochland, VA"
9009600,"Archdale, NC"
9016960,"Bloomfield Hills, MI"
9012364,"Spring Hill, FL"
9032449,"Grizzly Flats, CA"
9031993,"Concord, CA"
9014991,"Marion, OH"
9007538,"Washington, DC"
9007654,"Waldorf, MD"
9007700,"Prince Frederick, MD"
9031556,"Mission Viejo, CA"
9011934,"North Miami Beach, FL"
9009137,"Charleston, WV"
9004518,"Levittown, NY"
9010935,"Atlanta, GA"
9010927,"Atlanta, GA"
9004455,"Lynbrook, NY"
9003772,"Cherry Hill, NJ"
9002074,"Waltham, MA"
9004443,"Glen Head, NY"
9025148,"New Orleans, LA"
9025145,"New Orleans, LA"
9004535,"Ronkonkoma, NY"
9004262,"Suffern, NY"
9031542,"Huntington Beach, CA"
9003905,"Millville, NJ"
9012373,"New Port Richey, FL"
9016792,"Franklin, MI"
9012078,"Plant City, FL"
9030196,"Green Valley, AZ"
9005164,"Syracuse, NY"
9007792,"Germantown, MD"
9007914,"Baltimore, MD"
9033788,"Spokane Valley, WA"
9007892,"Randallstown, MD"
9004179,"Bronx, NY"
9007832,"Edgewater, MD"
9011536,"Jacksonville, FL"
9003532,"Montville, NJ"
9009625,"Reidsville, NC"
9031593,"Garden Grove, CA"
9033710,"Otis Orchards, WA"
9010758,"Conyers, GA"
9007902,"Baltimore, MD"
9025155,"New Orleans, LA"
9010922,"Forest Park, GA"
9007885,"Hampstead, MD"
9001991,"Charlestown, MA"
9009645,"Whitsett, NC"
9004424,"Queens Village, NY"
9007798,"Damascus, MD"
9009670,"Chapel Hill, NC"
9016980,"Waterford, MI"
9001997,"Brighton, MA"
9009564,"Winston Salem, NC"
9008054,"New Market, MD"
9004417,"Woodhaven, NY"
9026542,"Tulsa, OK"
9017305,"Delton, MI"
9008187,"Alexandria, VA"
9026490,"Broken Arrow, OK"
9010889,"Jonesboro, GA"
9008603,"Chesterfield, VA"
9017010,"Wixom, MI"
9004475,"Rockaway Park, NY"
9016963,"Rochester, MI"
9007779,"Rockville, MD"
9001986,"Dorchester Center, MA"
9008129,"Fairfax, VA"
9004438,"Cedarhurst, NY"
9027240,"Springtown, TX"
9009604,"Jamestown, NC"
9003676,"Freehold, NJ"
9031288,"Carlsbad, CA"
9016953,"Oak Park, MI"
9016989,"Clarkston, MI"
9029652,"Post Falls, ID"
9007289,"Philadelphia, PA"
9015308,"Cleveland, OH"
9015330,"Independence, OH"
9012301,"Sarasota, FL"
9004574,"Mastic Beach, NY"
9009534,"Clemmons, NC"
9009593,"Gibsonville, NC"
9009582,"Burlington, NC"
9009563,"Yadkinville, NC"
9015333,"Cleveland, OH"
9032085,"El Sobrante, CA"
9031982,"Alamo, CA"
9016992,"Highland, MI"
9008155,"Oakton, VA"
9031056,"Buena Park, CA"
9004840,"Fishkill, NY"
9004542,"Hauppauge, NY"
9017003,"Walled Lake, MI"
9004016,"High Bridge, NJ"
9031548,"Laguna Hills, CA"
9004454,"Long Beach, NY"
9007536,"Washington, DC"
9008236,"Spotsylvania, VA"
9011007,"Gainesville, GA"
9009609,"Lexington, NC"
9012091,"Valrico, FL"
9011547,"Jacksonville, FL"
9016983,"Farmington, MI"
9003963,"Trenton, NJ"
9002163,"Attleboro Falls, MA"
9008200,"Fredericksburg, VA"
9004515,"Hicksville, NY"
9027619,"Houston, TX"
9031533,"Irvine, CA"
9011479,"Orange Park, FL"
9004414,"Richmond Hill, NY"
9004429,"Jamaica, NY"
9007904,"Baltimore, MD"
9027308,"Krum, TX"
9011760,"Longwood, FL"
9005668,"Rochester, NY"
9031727,"Atascadero, CA"
9008456,"Richmond, VA"
9011794,"Orlando, FL"
9012174,"Davenport, FL"
9012402,"Kissimmee, FL"
9012403,"Kissimmee, FL"
9001932,"Marblehead, MA"
9031610,"Yorba Linda, CA"
9010933,"Atlanta, GA"
9001983,"Roxbury Crossing, MA"
9004290,"Orangeburg, NY"
9017331,"Plainwell, MI"
9004337,"Long Island City, NY"
9005677,"Rochester, NY"
9032494,"Wheatland, CA"
9012361,"Brooksville, FL"
9017307,"Kalamazoo, MI"
9032071,"Oakland, CA"
9001957,"Mansfield, MA"
9012401,"Kissimmee, FL"
9008461,"Richmond, VA"
9031920,"Moss Beach, CA"
9003995,"Lakehurst, NJ"
9031525,"Irvine, CA"
9031777,"Lake Hughes, CA"
9031054,"Buena Park, CA"
9032079,"Berkeley, CA"
9004456,"Malverne, NY"
9011560,"Atlantic Beach, FL"
9011564,"Jacksonville Beach, FL"
9007682,"Huntingtown, MD"
9028893,"Fort Collins, CO"
9031735,"Pismo Beach, CA"
9031726,"Pismo Beach, CA"
9007862,"Lutherville Timonium, MD"
9005665,"Rochester, NY"
9001975,"Boston, MA"
9026508,"Jenks, OK"
9030261,"Tucson, AZ"
9010957,"Atlanta, GA"
9027401,"Temple, TX"
9009549,"Mount Airy, NC"
9004289,"Nyack, NY"
9031751,"Santa Margarita, CA"
9011009,"Alto, GA"
9011039,"Homer, GA"
9008055,"New Windsor, MD"
9032067,"Oakland, CA"
9011040,"Braselton, GA"
9011068,"Athens, GA"
9001987,"Roxbury, MA"
9032043,"San Ramon, CA"
9015018,"Richwood, OH"
9011811,"Orlando, FL"
9012086,"Riverview, FL"
9011054,"Flowery Branch, GA"
9012232,"Port Charlotte, FL"
9027426,"Little River Academy, TX"
9031568,"Santa Ana, CA"
9012163,"Lakeland, FL"
9001996,"Boston, MA"
9031590,"Garden Grove, CA"
9010785,"Covington, GA"
9011788,"Orlando, FL"
9005176,"Syracuse, NY"
9031524,"Irvine, CA"
9007857,"Jarrettsville, MD"
9007542,"Temple Hills, MD"
9031586,"Fullerton, CA"
9016984,"Farmington, MI"
9004566,"East Moriches, NY"
9004466,"Valley Stream, NY"
9007870,"Owings Mills, MD"
9003804,"Juliustown, NJ"
9011742,"Casselberry, FL"
9029883,"Nephi, UT"
9007907,"Baltimore, MD"
9033781,"Spokane Valley, WA"
9008218,"King George, VA"
9004412,"Brooklyn, NY"
9031560,"Rancho Santa Margarita, CA"
9016901,"Saline, MI"
9011746,"Orange City, FL"
9012099,"Tampa, FL"
9033718,"Spokane Valley, WA"
9011563,"Jacksonville, FL"
9010771,"Decatur, GA"
9011747,"Altamonte Springs, FL"
9004287,"New City, NY"
9002000,"Cambridge, MA"
9009568,"Winston Salem, NC"
9009569,"Winston Salem, NC"
9031181,"Newhall, CA"
9008052,"Mount Airy, MD"
9031561,"Westminster, CA"
9007791,"Damascus, MD"
9003830,"Deptford, NJ"
9031571,"Santa Ana, CA"
9003675,"Farmingdale, NJ"
9031567,"Santa Ana, CA"
9007924,"Parkville, MD"
9012303,"Sarasota, FL"
9025126,"La Place, LA"
9031169,"Santa Clarita, CA"
9011771,"Sanford, FL"
9011745,"Apopka, FL"
9008420,"Midlothian, VA"
9016883,"Livonia, MI"
9015274,"Macedonia, OH"
9025344,"Gonzales, LA"
9003811,"Mantua, NJ"
9008045,"Brunswick, MD"
9007522,"Smyrna, DE"
9012302,"Sarasota, FL"
9031572,"Santa Ana, CA"
9031573,"Fountain Valley, CA"
9007814,"Aberdeen, MD"
9028919,"Eaton, CO"
9031059,"La Mirada, CA"
9004436,"Baldwin, NY"
9031570,"Santa Ana, CA"
9009572,"Winston Salem, NC"
9007532,"Washington, DC"
9011571,"Jacksonville, FL"
9031210,"Chino Hills, CA"
9032040,"San Leandro, CA"
9008470,"North Chesterfield, VA"
9007939,"Annapolis, MD"
9003680,"Holmdel, NJ"
9026568,"Tulsa, OK"
9008466,"Henrico, VA"
9001961,"Bellingham, MA"
9012095,"Tampa, FL"
9031298,"Escondido, CA"
9004858,"New Windsor, NY"
9031350,"San Diego, CA"
9032001,"El Cerrito, CA"
9015423,"Deerfield, OH"
9007498,"Felton, DE"
9032471,"Pioneer, CA"
9031058,"La Habra, CA"
9033787,"Spokane, WA"
9033692,"Cheney, WA"
9032621,"Marysville, CA"
9032555,"Marysville, CA"
9031258,"Alpine, CA"
9021702,"Fox Valley, IL"
9016785,"Birmingham, MI"
9007825,"Clarksville, MD"
9008050,"Middletown, MD"
9031554,"San Clemente, CA"
9031166,"Santa Clarita, CA"
9007520,"Seaford, DE"
9031539,"Lake Forest, CA"
9004485,"Bethpage, NY"
9032087,"San Pablo, CA"
9007526,"Washington, DC"
9026565,"Tulsa, OK"
9004419,"Hollis, NY"
9031621,"Moorpark, CA"
9003900,"Landisville, NJ"
9002008,"Chelsea, MA"
9011866,"Pembroke Pines, FL"
9002142,"Attleboro, MA"
9007836,"Columbia, MD"
9012286,"Bradenton, FL"
9011791,"Orlando, FL"
9016853,"Ann Arbor, MI"
9008376,"Aylett, VA"
9011776,"Titusville, FL"
9003778,"Beach Haven, NJ"
9015302,"Cleveland, OH"
9007531,"Washington, DC"
9004418,"Rosedale, NY"
9031172,"Thousand Oaks, CA"
9004382,"Whitestone, NY"
9031606,"Corona, CA"
9012283,"Bradenton, FL"
9012299,"Sarasota, FL"
9007929,"Windsor Mill, MD"
9007539,"Washington, DC"
9012325,"Venice, FL"
9003856,"Camden, NJ"
9016976,"West Bloomfield, MI"
9031534,"Capistrano Beach, CA"
9007887,"Westminster, MD"
9032027,"Orinda, CA"
9011807,"Orlando, FL"
9025153,"New Orleans, LA"
9004340,"Brooklyn, NY"
9011966,"Oakland Park, FL"
9017004,"Milford, MI"
9025149,"New Orleans, LA"
9030240,"Tucson, AZ"
9005625,"Penfield, NY"
9016799,"Southfield, MI"
9004351,"Brooklyn, NY"
9012295,"Englewood, FL"
9011756,"Eustis, FL"
9007810,"Silver Spring, MD"
9028926,"Greeley, CO"
9031997,"Concord, CA"
9004495,"Commack, NY"
9005653,"Webster, NY"
9017467,"Wayland, MI"
9017329,"Otsego, MI"
9012300,"Sarasota, FL"
9032025,"Oakley, CA"
9021519,"Glen Ellyn, IL"
9012291,"Parrish, FL"
9012378,"Port Richey, FL"
9001979,"Boston, MA"
9029625,"Coeur D Alene, ID"
9009704,"New Hill, NC"
9004484,"Bellport, NY"
9031447,"Loma Linda, CA"
9007782,"Rockville, MD"
9004345,"Brooklyn, NY"
9007840,"Finksburg, MD"
9031320,"Vista, CA"
9021504,"Dekalb, IL"
9026549,"Tulsa, OK"
9026235,"Tuttle, OK"
9007996,"Newcomb, MD"
9015350,"Aurora, OH"
9015367,"Hudson, OH"
9031980,"Discovery Bay, CA"
9031280,"Spring Valley, CA"
9031315,"Santee, CA"
9031344,"San Diego, CA"
9004430,"South Ozone Park, NY"
9005658,"Rochester, NY"
9031269,"Chula Vista, CA"
9013129,"La Vergne, TN"
9013121,"Hendersonville, TN"
9032145,"Morgan Hill, CA"
9003172,"Bloomfield, CT"
9003245,"Hartford, CT"
9003186,"Farmington, CT"
9003217,"Enfield, CT"
9003238,"Newington, CT"
9003197,"New Britain, CT"
9003227,"Windsor, CT"
9010577,"Longs, SC"
9003235,"Hartford, CT"
9003231,"Hartford, CT"
9003240,"Hartford, CT"
9003323,"Cromwell, CT"
9010587,"Myrtle Beach, SC"
9010585,"Myrtle Beach, SC"
9003232,"West Hartford, CT"
9010575,"Little River, SC"
9003171,"Avon, CT"
9004882,"Wappingers Falls, NY"
9004849,"Lagrangeville, NY"
9004867,"Lagrangeville, NY"
9004828,"Beacon, NY"
9005678,"Rochester, NY"
9010828,"Carrollton, GA"
9010863,"Villa Rica, GA"
9004498,"Deer Park, NY"
9016781,"Allenton, MI"
9008432,"Powhatan, VA"
9008593,"Petersburg, VA"
9007525,"Washington, DC"
9008111,"Port Deposit, MD"
9008121,"Elkton, MD"
9008117,"Colora, MD"
9013952,"Jackson, MS"
9012990,"Mobile, AL"
9028050,"San Antonio, TX"
9009936,"Monroe, NC"
9028088,"San Antonio, TX"
9016058,"Kirklin, IN"
9013954,"Jackson, MS"
9023874,"Tonganoxie, KS"
9027582,"Houston, TX"
9009919,"Huntersville, NC"
9004744,"Schenectady, NY"
9004728,"Albany, NY"
9028248,"Kyle, TX"
9028084,"San Antonio, TX"
9016342,"Fort Wayne, IN"
9004730,"Albany, NY"
9015781,"Miamisburg, OH"
9004746,"Schenectady, NY"
9027689,"Humble, TX"
9015631,"Maineville, OH"
9015827,"Dayton, OH"
9027706,"Porter, TX"
9012979,"Mobile, AL"
9005544,"Buffalo, NY"
9004684,"Rensselaer, NY"
9005508,"North Tonawanda, NY"
9026814,"Garland, TX"
9007180,"Buckingham, PA"
9014054,"Moss Point, MS"
9027722,"Conroe, TX"
9028035,"Schertz, TX"
9012995,"Mobile, AL"
9026880,"Mesquite, TX"
9013935,"Tougaloo, MS"
9015857,"Springfield, OH"
9012983,"Mobile, AL"
9028089,"San Antonio, TX"
9004649,"Glenmont, NY"
9027678,"Conroe, TX"
9027676,"Conroe, TX"
9015767,"Germantown, OH"
9004725,"Wynantskill, NY"
9013953,"Jackson, MS"
9028043,"San Antonio, TX"
9016348,"Fort Wayne, IN"
9007331,"Philadelphia, PA"
9015695,"Cincinnati, OH"
9009920,"Indian Trail, NC"
9008464,"Henrico, VA"
9010497,"North Charleston, SC"
9028070,"San Antonio, TX"
9015622,"Franklin, OH"
9013880,"Brandon, MS"
9028056,"San Antonio, TX"
9028051,"San Antonio, TX"
9015821,"Dayton, OH"
9028086,"San Antonio, TX"
9026855,"Cedar Hill, TX"
9027607,"Houston, TX"
9028092,"San Antonio, TX"
9012994,"Mobile, AL"
9004661,"Johnstown, NY"
9005502,"Medina, NY"
9013949,"Jackson, MS"
9027584,"Houston, TX"
9009909,"Gastonia, NC"
9004732,"Albany, NY"
9015649,"Amelia, OH"
9028062,"San Antonio, TX"
9004740,"Schenectady, NY"
9004743,"Schenectady, NY"
9005111,"Liverpool, NY"
9015676,"Milford, OH"
9004717,"Waterford, NY"
9009984,"Charlotte, NC"
9015763,"Enon, OH"
9027724,"Spring, TX"
9013495,"Mason, TN"
9013507,"Somerville, TN"
9009994,"Charlotte, NC"
9013883,"Clinton, MS"
9027634,"Houston, TX"
9028022,"New Braunfels, TX"
9028057,"San Antonio, TX"
9027685,"Cleveland, TX"
9010491,"North Charleston, SC"
9013927,"Ridgeland, MS"
9028077,"Jbsa Lackland, TX"
9013481,"Drummonds, TN"
9015646,"West Chester, OH"
9010525,"Mount Pleasant, SC"
9028308,"Austin, TX"
9005553,"Buffalo, NY"
9004959,"Greenfield Center, NY"
9009983,"Charlotte, NC"
9015814,"Xenia, OH"
9004606,"Ballston Spa, NY"
9004610,"Broadalbin, NY"
9005557,"Buffalo, NY"
9004704,"Stillwater, NY"
9004735,"Albany, NY"
9009972,"Charlotte, NC"
9004739,"Schenectady, NY"
9012943,"Grand Bay, AL"
9004718,"Watervliet, NY"
9004733,"Albany, NY"
9009962,"Mount Holly, NC"
9015846,"Dayton, OH"
9005097,"Fulton, NY"
9004742,"Schenectady, NY"
9013951,"Pearl, MS"
9009996,"Charlotte, NC"
9015650,"Batavia, OH"
9028096,"San Antonio, TX"
9016346,"Fort Wayne, IN"
9027680,"Conroe, TX"
9004710,"Troy, NY"
9027585,"Houston, TX"
9009916,"Harrisburg, NC"
9012131,"Saint Petersburg, FL"
9005545,"Buffalo, NY"
9022197,"Champaign, IL"
9023255,"Kansas City, MO"
9013908,"Madison, MS"
9027798,"Pasadena, TX"
9027624,"Houston, TX"
9014396,"Covington, KY"
9028099,"San Antonio, TX"
9028040,"Bulverde, TX"
9012964,"Semmes, AL"
9012961,"Saraland, AL"
9027810,"Channelview, TX"
9026923,"Dallas, TX"
9015640,"Oxford, OH"
9027594,"Houston, TX"
9027601,"Houston, TX"
9015822,"Dayton, OH"
9028316,"Austin, TX"
9004605,"Burnt Hills, NY"
9009980,"Charlotte, NC"
9027603,"Houston, TX"
9015834,"Dayton, OH"
9022221,"Monticello, IL"
9028073,"San Antonio, TX"
9028042,"San Antonio, TX"
9028081,"San Antonio, TX"
9012152,"Seminole, FL"
9013516,"Memphis, TN"
9028009,"Converse, TX"
9026926,"Dallas, TX"
9014398,"Erlanger, KY"
9013483,"Eads, TN"
9012978,"Mobile, AL"
9016286,"Albion, IN"
9015858,"Springfield, OH"
9027699,"New Caney, TX"
9028044,"San Antonio, TX"
9013948,"Jackson, MS"
9005554,"Buffalo, NY"
9004686,"Rexford, NY"
9013893,"Florence, MS"
9013925,"Raymond, MS"
9013959,"Flowood, MS"
9015733,"Cincinnati, OH"
9009975,"Charlotte, NC"
9027588,"Houston, TX"
9005562,"Niagara Falls, NY"
9005468,"Depew, NY"
9015634,"Middletown, OH"
9010673,"Clover, SC"
9010487,"Charleston, SC"
9021493,"Algonquin, IL"
9009752,"Durham, NC"
9015444,"Newton Falls, OH"
9012254,"Cape Coral, FL"
9005669,"Rochester, NY"
9012837,"Anniston, AL"
9010932,"Atlanta, GA"
9010941,"Atlanta, GA"
9006774,"Gap, PA"
9007690,"Indian Head, MD"
9005155,"Verona Beach, NY"
9031632,"Simi Valley, CA"
9016840,"Warren, MI"
9032065,"Oakland, CA"
9007670,"Charlotte Hall, MD"
9016350,"Fort Wayne, IN"
9005079,"Central Square, NY"
9009097,"Red House, WV"
9012842,"Ashland, AL"
9012851,"Lineville, AL"
9012836,"Anniston, AL"
9008008,"Stevensville, MD"
9012528,"Talladega, AL"
9012849,"Heflin, AL"
9012727,"Gadsden, AL"
9004885,"Poughkeepsie, NY"
9012729,"Gadsden, AL"
9007811,"Silver Spring, MD"
9007826,"Cockeysville, MD"
9007903,"Baltimore, MD"
9007837,"Columbia, MD"
9007888,"Westminster, MD"
9016916,"Riverview, MI"
9008240,"Tappahannock, VA"
9015421,"Columbiana, OH"
9007691,"Mechanicsville, MD"
9007686,"Leonardtown, MD"
9030084,"Fountain Hills, AZ"
9026058,"Bentonville, AR"
9009937,"Monroe, NC"
9032964,"Salem, OR"
9032968,"Salem, OR"
9004043,"South Amboy, NJ"
9031895,"Monterey, CA"
9021748,"Chicago, IL"
9021736,"Chicago, IL"
9003647,"Park Ridge, NJ"
9003547,"Newark, NJ"
9003550,"Belleville, NJ"
9011537,"Jacksonville, FL"
9003650,"River Edge, NJ"
9016200,"La Porte, IN"
9003656,"Township Of Washington, NJ"
9003654,"Tenafly, NJ"
9011765,"Orange City, FL"
9003563,"Jersey City, NJ"
9003605,"Wyckoff, NJ"
9003580,"Ho Ho Kus, NJ"
9003604,"West Milford, NJ"
9016337,"Waterloo, IN"
9005071,"Bernhards Bay, NY"
9026742,"Newalla, OK"
9007229,"Bensalem, PA"
9007299,"Philadelphia, PA"
9009672,"Chapel Hill, NC"
9027692,"Kingwood, TX"
9004029,"Monmouth Junction, NJ"
9016136,"Indianapolis, IN"
9016357,"Fort Wayne, IN"
9027664,"Houston, TX"
9026521,"Owasso, OK"
9003797,"Cherry Hill, NJ"
9026922,"Dallas, TX"
9012143,"Clearwater, FL"
9005162,"Syracuse, NY"
9005169,"Syracuse, NY"
9009730,"Raleigh, NC"
9004011,"Kendall Park, NJ"
9008459,"Richmond, VA"
9025156,"New Orleans, LA"
9011565,"Jacksonville, FL"
9004160,"Bronx, NY"
9004167,"Bronx, NY"
9015300,"Cleveland, OH"
9011554,"Jacksonville, FL"
9025143,"Westwego, LA"
9015311,"Cleveland Heights, OH"
9015336,"Bedford, OH"
9004158,"Bronx, NY"
9009155,"Martinsburg, WV"
9031665,"Frazier Park, CA"
9031718,"Bakersfield, CA"
9017277,"Kalamazoo, MI"
9016230,"Bourbon, IN"
9031546,"Laguna Hills, CA"
9010906,"Riverdale, GA"
9031251,"Walnut, CA"
9016352,"Fort Wayne, IN"
9026224,"Norman, OK"
9031229,"Rowland Heights, CA"
9003541,"Woodbridge, NJ"
9016943,"Detroit, MI"
9017199,"Dansville, MI"
9016904,"Taylor, MI"
9016878,"Inkster, MI"
9016866,"Dearborn, MI"
9016863,"Dearborn, MI"
9016899,"Romulus, MI"
9016985,"Pontiac, MI"
9016918,"Ypsilanti, MI"
9016909,"Westland, MI"
9017216,"Holt, MI"
9012200,"Winter Haven, FL"
9016864,"Dearborn, MI"
9017205,"Eaton Rapids, MI"
9032225,"Lodi, CA"
9012172,"Bartow, FL"
9016873,"Garden City, MI"
9017227,"Mason, MI"
9017263,"Lansing, MI"
9016982,"Farmington, MI"
9016860,"Carleton, MI"
9016906,"Trenton, MI"
9016896,"Pinckney, MI"
9016898,"Rockwood, MI"
9016987,"Pontiac, MI"
9017009,"Walled Lake, MI"
9016947,"River Rouge, MI"
9004066,"New York, NY"
9010379,"Lexington, SC"
9001980,"Boston, MA"
9001985,"Dorchester, MA"
9023080,"Cape Girardeau, MO"
9023054,"Cape Girardeau, MO"
9023053,"Cape Girardeau, MO"
9031761,"Acton, CA"
9016228,"Argos, IN"
9031168,"Santa Clarita, CA"
9028718,"Aurora, CO"
9031165,"Santa Clarita, CA"
9028821,"Boulder, CO"
9011810,"Orlando, FL"
9011789,"Orlando, FL"
9011779,"Winter Park, FL"
9011804,"Orlando, FL"
9011798,"Orlando, FL"
9030808,"Las Vegas, NV"
9003655,"River Vale, NJ"
9003419,"Torrington, CT"
9033519,"Centralia, WA"
9029401,"Pocatello, ID"
9025330,"Baker, LA"
9030244,"Tucson, AZ"
9030148,"Yuma, AZ"
9028304,"Lakeway, TX"
9002062,"Waltham, MA"
9029483,"Idaho Falls, ID"
9006891,"Pottsville, PA"
9007448,"Reading, PA"
9009157,"Bunker Hill, WV"
9025385,"Baton Rouge, LA"
9009158,"Charles Town, WV"
9008059,"Sabillasville, MD"
9027230,"Mansfield, TX"
9006284,"New Castle, PA"
9009164,"Hedgesville, WV"
9009154,"Martinsburg, WV"
9031754,"Santa Maria, CA"
9004413,"Ozone Park, NY"
9031617,"Camarillo, CA"
9016961,"Bloomfield Hills, MI"
9011802,"Orlando, FL"
9030220,"Vail, AZ"
9008060,"Sharpsburg, MD"
9027423,"Harker Heights, TX"
9016910,"Canton, MI"
9016907,"Wayne, MI"
9028734,"Bennett, CO"
9006984,"Allentown, PA"
9002277,"Nashua, NH"
9009100,"Saint Albans, WV"
9030452,"Albuquerque, NM"
9030453,"Albuquerque, NM"
9011409,"Thomasville, GA"
9031514,"Menifee, CA"
9030101,"Glendale, AZ"
9016859,"Brighton, MI"
9032735,"South Lake Tahoe, CA"
9004428,"Jamaica, NY"
9004073,"New York, NY"
9004472,"Arverne, NY"
9019522,"Inver Grove Heights, MN"
9008373,"Amelia Court House, VA"
9032730,"Tahoma, CA"
9028903,"Loveland, CO"
9004057,"New York, NY"
9018858,"Racine, WI"
9018860,"Racine, WI"
9021739,"Chicago, IL"
9018857,"Racine, WI"
9009309,"Weirton, WV"
9004434,"Albertson, NY"
9019543,"Saint Paul, MN"
9019661,"Minneapolis, MN"
9031497,"Hemet, CA"
9033255,"Bellevue, WA"
9029487,"Ashton, ID"
9015292,"Twinsburg, OH"
9015338,"Solon, OH"
9015304,"Cleveland, OH"
9053550,"Moreland, ID"
9004371,"Brooklyn, NY"
9033252,"Federal Way, WA"
9033330,"Seattle, WA"
9004356,"Brooklyn, NY"
9033284,"Lynnwood, WA"
9031498,"Hemet, CA"
9031512,"San Jacinto, CA"
9031500,"Homeland, CA"
9004250,"Yonkers, NY"
9004411,"Kew Gardens, NY"
9029500,"Rigby, ID"
9029499,"Rexburg, ID"
9004350,"Brooklyn, NY"
9016838,"Troy, MI"
9014963,"Columbus, OH"
9001948,"Cohasset, MA"
9005913,"Pittsburgh, PA"
9009166,"Kearneysville, WV"
9016908,"Westland, MI"
9017002,"Novi, MI"
9016857,"Belleville, MI"
9016978,"Waterford, MI"
9016973,"Keego Harbor, MI"
9016884,"Livonia, MI"
9016897,"Plymouth, MI"
9016895,"Farmington Hills, MI"
9016955,"Redford, MI"
9016939,"Detroit, MI"
